BuildingID,addr_full,lng,lat
"139703","340 14 STREET BROOKLYN NY 11215","-73.9858","40.6644"
"342876","602 NEW LOTS AVENUE BROOKLYN NY 11207","-73.8867","40.6644"
"139706","344 14 STREET BROOKLYN NY 11215","-73.9857","40.6644"
"139709","346 14 STREET BROOKLYN NY 11215","-73.9856","40.6643"
"338067","662 MILLER AVENUE BROOKLYN NY 11207","-73.8894","40.6643"
"130857","599 5 AVENUE BROOKLYN NY 11215","-73.9901","40.6642"
"367932","395 SCHENECTADY AVENUE BROOKLYN NY 11213","-73.9341","40.6642"
"132314","553 6 AVENUE BROOKLYN NY 11215","-73.9869","40.6642"
"342516","613 NEW JERSEY AVENUE BROOKLYN NY 11207","-73.8926","40.6642"
"398822","582 WYONA STREET BROOKLYN NY 11207","-73.8912","40.6642"
"338071","669 MILLER AVENUE BROOKLYN NY 11207","-73.8888","40.6642"
"133170","411 7 AVENUE BROOKLYN NY 11215","-73.9835","40.6642"
"340078","972 MONTGOMERY STREET BROOKLYN NY 11213","-73.9327","40.6641"
"369252","519 SHEFFIELD AVENUE BROOKLYN NY 11207","-73.8946","40.6641"
"342518","619 NEW JERSEY AVENUE BROOKLYN NY 11207","-73.8925","40.6641"
"398829","593 WYONA STREET BROOKLYN NY 11207","-73.8906","40.664"
"398832","597 WYONA STREET BROOKLYN NY 11207","-73.8906","40.6639"
"362829","115 ROCKAWAY PARKWAY BROOKLYN NY 11212","-73.9227","40.6639"
"283292","51 EAST 94 STREET BROOKLYN NY 11212","-73.9269","40.6639"
"289536","460 EMPIRE BOULEVARD BROOKLYN NY 11225","-73.9468","40.6639"
"289528","448 EMPIRE BOULEVARD BROOKLYN NY 11225","-73.9472","40.6638"
"369260","531 SHEFFIELD AVENUE BROOKLYN NY 11207","-73.8945","40.6638"
"234864","189 DUMONT AVENUE BROOKLYN NY 11212","-73.9127","40.6638"
"289672","897 EMPIRE BOULEVARD BROOKLYN NY 11213","-73.9324","40.6638"
"133204","430 7 AVENUE BROOKLYN NY 11215","-73.9845","40.6637"
"145504","137 21 STREET BROOKLYN NY 11232","-73.9968","40.6637"
"342859","542 NEW LOTS AVENUE BROOKLYN NY 11207","-73.8883","40.6637"
"283974","66 EAST 95 STREET BROOKLYN NY 11212","-73.9262","40.6637"
"138091","493 12 STREET BROOKLYN NY 11215","-73.9796","40.6636"
"283347","65 EAST 94 STREET BROOKLYN NY 11212","-73.9266","40.6636"
"342856","536 NEW LOTS AVENUE BROOKLYN NY 11207","-73.8884","40.6636"
"299917","525 GEORGIA AVENUE BROOKLYN NY 11207","-73.8954","40.6636"
"130900","619 5 AVENUE BROOKLYN NY 11215","-73.9907","40.6635"
"807837","325 BRISTOL STREET BROOKLYN NY 11212","-73.911","40.6635"
"807928","340 CHESTER STREET BROOKLYN NY 11212","-73.9101","40.6634"
"284139","115 EAST 96 STREET BROOKLYN NY 11212","-73.9237","40.6634"
"132373","580 6 AVENUE BROOKLYN NY 11215","-73.9881","40.6634"
"364575","1033 RUTLAND ROAD BROOKLYN NY 11212","-73.9257","40.6634"
"386857","645 VERMONT STREET BROOKLYN NY 11207","-73.8914","40.6634"
"353157","566 PENNSYLVANIA AVENUE BROOKLYN NY 11207","-73.8941","40.6633"
"807930","344 CHESTER STREET BROOKLYN NY 11212","-73.9103","40.6633"
"362905","145 ROCKAWAY PARKWAY BROOKLYN NY 11212","-73.9221","40.6633"
"132391","582 6 AVENUE BROOKLYN NY 11215","-73.9882","40.6633"
"807838","330 BRISTOL STREET BROOKLYN NY 11212","-73.9111","40.6633"
"234789","125 DUMONT AVENUE BROOKLYN NY 11212","-73.9152","40.6633"
"342527","645 NEW JERSEY AVENUE BROOKLYN NY 11207","-73.8923","40.6633"
"807839","336 BRISTOL STREET BROOKLYN NY 11212","-73.911","40.6632"
"342528","647 NEW JERSEY AVENUE BROOKLYN NY 11207","-73.8923","40.6632"
"369279","560 SHEFFIELD AVENUE BROOKLYN NY 11207","-73.8949","40.6632"
"362353","624 RIVERDALE AVENUE BROOKLYN NY 11207","-73.8928","40.6632"
"362352","620 RIVERDALE AVENUE BROOKLYN NY 11207","-73.8929","40.6631"
"338085","711 MILLER AVENUE BROOKLYN NY 11207","-73.8883","40.6631"
"342826","461 NEW LOTS AVENUE BROOKLYN NY 11207","-73.8908","40.6631"
"395843","520 WILLIAMS AVENUE BROOKLYN NY 11207","-73.8978","40.663"
"338082","704 MILLER AVENUE BROOKLYN NY 11207","-73.8889","40.663"
"338087","715 MILLER AVENUE BROOKLYN NY 11207","-73.8882","40.663"
"362894","142 ROCKAWAY PARKWAY BROOKLYN NY 11212","-73.9228","40.663"
"213477","350 BRISTOL STREET BROOKLYN NY 11212","-73.9113","40.663"
"371190","490 SNEDIKER AVENUE BROOKLYN NY 11207","-73.8994","40.663"
"338084","708 MILLER AVENUE BROOKLYN NY 11207","-73.8888","40.6629"
"284242","145 EAST 96 STREET BROOKLYN NY 11212","-73.9231","40.6629"
"353167","580 PENNSYLVANIA AVENUE BROOKLYN NY 11207","-73.8939","40.6629"
"284263","149 EAST 96 STREET BROOKLYN NY 11212","-73.923","40.6628"
"356488","170 PROSPECT PARK WEST BROOKLYN NY 11215","-73.9787","40.6628"
"338093","725 MILLER AVENUE BROOKLYN NY 11207","-73.888","40.6628"
"328166","235 LIVONIA AVENUE BROOKLYN NY 11212","-73.9092","40.6627"
"342540","669 NEW JERSEY AVENUE BROOKLYN NY 11207","-73.8922","40.6627"
"356489","172 PROSPECT PARK WEST BROOKLYN NY 11215","-73.9788","40.6627"
"299934","554 GEORGIA AVENUE BROOKLYN NY 11207","-73.8958","40.6627"
"363807","411 ROGERS AVENUE BROOKLYN NY 11225","-73.9534","40.6627"
"809284","510 RIVERDALE AVENUE BROOKLYN NY 11207","-73.897","40.6627"
"807842","356 BRISTOL STREET BROOKLYN NY 11212","-73.9109","40.6627"
"183060","539 ALABAMA AVENUE BROOKLYN NY 11207","-73.8961","40.6627"
"809283","532 WILLIAMS AVENUE BROOKLYN NY 11207","-73.8976","40.6626"
"283607","135 EAST 95 STREET BROOKLYN NY 11212","-73.9242","40.6626"
"140699","388 15 STREET BROOKLYN NY 11215","-73.9837","40.6626"
"211523","661 BRADFORD STREET BROOKLYN NY 11207","-73.889","40.6626"
"141581","355 16 STREET BROOKLYN NY 11215","-73.9844","40.6626"
"287435","723 EAST NEW YORK AVENUE BROOKLYN NY 11203","-73.9388","40.6625"
"362337","520 RIVERDALE AVENUE BROOKLYN NY 11207","-73.8968","40.6625"
"299938","562 GEORGIA AVENUE BROOKLYN NY 11207","-73.8957","40.6625"
"356146","308 PROSPECT AVENUE BROOKLYN NY 11215","-73.9883","40.6625"
"205789","1783 BEDFORD AVENUE BROOKLYN NY 11225","-73.9567","40.6625"
"205790","1785 BEDFORD AVENUE BROOKLYN NY 11225","-73.9567","40.6624"
"284310","158 EAST 96 STREET BROOKLYN NY 11212","-73.9233","40.6624"
"362959","166 ROCKAWAY PARKWAY BROOKLYN NY 11212","-73.922","40.6624"
"365038","992 RUTLAND ROAD BROOKLYN NY 11212","-73.9265","40.6623"
"144999","210 20 STREET BROOKLYN NY 11232","-73.9939","40.6623"
"338109","753 MILLER AVENUE BROOKLYN NY 11207","-73.8876","40.6622"
"395856","553 WILLIAMS AVENUE BROOKLYN NY 11207","-73.8969","40.6622"
"133285","471 7 AVENUE BROOKLYN NY 11215","-73.9852","40.6621"
"395855","552 WILLIAMS AVENUE BROOKLYN NY 11207","-73.8975","40.6621"
"323383","133 LEFFERTS AVENUE BROOKLYN NY 11225","-73.9567","40.6621"
"314268","806 HOWARD AVENUE BROOKLYN NY 11212","-73.9189","40.6621"
"365034","986 RUTLAND ROAD BROOKLYN NY 11212","-73.9267","40.6621"
"299944","580 GEORGIA AVENUE BROOKLYN NY 11207","-73.8956","40.6621"
"807843","370 BRISTOL STREET BROOKLYN NY 11212","-73.9107","40.6621"
"397365","1103 WINTHROP STREET BROOKLYN NY 11212","-73.9234","40.6621"
"145010","220 20 STREET BROOKLYN NY 11232","-73.9936","40.6621"
"287352","495 EAST NEW YORK AVENUE BROOKLYN NY 11225","-73.9462","40.6621"
"365032","980 RUTLAND ROAD BROOKLYN NY 11212","-73.9268","40.662"
"129528","718 4 AVENUE BROOKLYN NY 11232","-73.9968","40.662"
"395860","559 WILLIAMS AVENUE BROOKLYN NY 11207","-73.8969","40.662"
"309622","684 HEGEMAN AVENUE BROOKLYN NY 11207","-73.8868","40.662"
"338110","754 MILLER AVENUE BROOKLYN NY 11207","-73.8881","40.662"
"356182","351 PROSPECT AVENUE BROOKLYN NY 11215","-73.9865","40.662"
"363822","430 ROGERS AVENUE BROOKLYN NY 11225","-73.954","40.662"
"287325","455 EAST NEW YORK AVENUE BROOKLYN NY 11225","-73.9476","40.662"
"397372","1122 WINTHROP STREET BROOKLYN NY 11212","-73.9226","40.662"
"313105","527 HINSDALE STREET BROOKLYN NY 11207","-73.8979","40.662"
"807844","376 BRISTOL STREET BROOKLYN NY 11212","-73.9107","40.6619"
"808985","220 THATFORD AVENUE BROOKLYN NY 11212","-73.9078","40.6619"
"363827","437 ROGERS AVENUE BROOKLYN NY 11225","-73.9533","40.6619"
"146308","209 24 STREET BROOKLYN NY 11232","-73.9983","40.6618"
"328161","166 LIVONIA AVENUE BROOKLYN NY 11212","-73.9121","40.6618"
"313108","533 HINSDALE STREET BROOKLYN NY 11207","-73.8978","40.6618"
"145555","225 21 STREET BROOKLYN NY 11232","-73.9936","40.6618"
"287381","560 EAST NEW YORK AVENUE BROOKLYN NY 11225","-73.9442","40.6617"
"326938","333 LINCOLN ROAD BROOKLYN NY 11225","-73.9518","40.6617"
"397367","1106 WINTHROP STREET BROOKLYN NY 11212","-73.923","40.6617"
"326929","315 LINCOLN ROAD BROOKLYN NY 11225","-73.9523","40.6617"
"145033","261 20 STREET BROOKLYN NY 11215","-73.9919","40.6616"
"323393","150 LEFFERTS AVENUE BROOKLYN NY 11225","-73.9561","40.6616"
"896864","1050 CRESCENT STREET BROOKLYN NY 11208","-73.8666","40.6616"
"807845","390 BRISTOL STREET BROOKLYN NY 11212","-73.9106","40.6616"
"385551","747 VAN SICLEN AVENUE BROOKLYN NY 11207","-73.886","40.6616"
"129539","730 4 AVENUE BROOKLYN NY 11232","-73.9973","40.6615"
"363119","214 ROCKAWAY PARKWAY BROOKLYN NY 11212","-73.921","40.6615"
"183701","546 ALBANY AVENUE BROOKLYN NY 11203","-73.9399","40.6615"
"807933","416 CHESTER STREET BROOKLYN NY 11212","-73.9096","40.6614"
"896981","489 MAPLE STREET BROOKLYN NY 11225","-73.9445","40.6614"
"144345","278 19 STREET BROOKLYN NY 11215","-73.991","40.6614"
"807934","420 CHESTER STREET BROOKLYN NY 11212","-73.9096","40.6614"
"140736","454 15 STREET BROOKLYN NY 11215","-73.9812","40.6614"
"145044","273 20 STREET BROOKLYN NY 11215","-73.9915","40.6614"
"282484","150 EAST 93 STREET BROOKLYN NY 11212","-73.9261","40.6614"
"184230","363 AMBOY STREET BROOKLYN NY 11212","-73.9122","40.6614"
"284386","208 EAST 96 STREET BROOKLYN NY 11212","-73.9222","40.6613"
"366593","787 SARATOGA AVENUE BROOKLYN NY 11212","-73.9151","40.6613"
"353199","653 PENNSYLVANIA AVENUE BROOKLYN NY 11207","-73.8926","40.6613"
"356201","381 PROSPECT AVENUE BROOKLYN NY 11215","-73.9854","40.6613"
"143623","337 18 STREET BROOKLYN NY 11215","-73.9883","40.6613"
"129551","740 4 AVENUE BROOKLYN NY 11232","-73.9976","40.6613"
"144356","286 19 STREET BROOKLYN NY 11215","-73.9907","40.6613"
"326817","101 LINCOLN ROAD BROOKLYN NY 11225","-73.9596","40.6612"
"356203","385 PROSPECT AVENUE BROOKLYN NY 11215","-73.9853","40.6612"
"183705","552 ALBANY AVENUE BROOKLYN NY 11203","-73.9402","40.6612"
"332335","602 MAPLE STREET BROOKLYN NY 11203","-73.9409","40.6612"
"332332","592 MAPLE STREET BROOKLYN NY 11203","-73.9411","40.6612"
"332318","566 MAPLE STREET BROOKLYN NY 11203","-73.942","40.6611"
"323920","307 LEGION STREET BROOKLYN NY 11212","-73.9161","40.6611"
"283790","213 EAST 95 STREET BROOKLYN NY 11212","-73.9225","40.6611"
"366601","801 SARATOGA AVENUE BROOKLYN NY 11212","-73.915","40.6611"
"284397","224 EAST 96 STREET BROOKLYN NY 11212","-73.9219","40.6611"
"353213","673 PENNSYLVANIA AVENUE BROOKLYN NY 11207","-73.8921","40.661"
"323924","313 LEGION STREET BROOKLYN NY 11212","-73.916","40.661"
"378197","2160 STRAUSS STREET BROOKLYN NY 11212","-73.9146","40.661"
"839362","182 EAST 93 STREET BROOKLYN NY 11212","-73.9252","40.6609"
"141642","447 16 STREET BROOKLYN NY 11215","-73.9808","40.6609"
"364987","871 RUTLAND ROAD BROOKLYN NY 11203","-73.9306","40.6608"
"145056","288 20 STREET BROOKLYN NY 11215","-73.9914","40.6608"
"323933","325 LEGION STREET BROOKLYN NY 11212","-73.9159","40.6607"
"939365","489 MIDWOOD STREET BROOKLYN NY 11225","-73.9444","40.6607"
"146093","225 23 STREET BROOKLYN NY 11232","-73.9949","40.6607"
"283196","217 EAST 94 STREET BROOKLYN NY 11212","-73.9233","40.6606"
"283187","202 EAST 94 STREET BROOKLYN NY 11212","-73.9241","40.6606"
"146095","229 23 STREET BROOKLYN NY 11232","-73.9948","40.6606"
"369325","677 SHEFFIELD AVENUE BROOKLYN NY 11207","-73.8929","40.6606"
"281287","169 EAST 91 STREET BROOKLYN NY 11212","-73.9269","40.6606"
"398890","743 WYONA STREET BROOKLYN NY 11207","-73.8885","40.6605"
"283200","223 EAST 94 STREET BROOKLYN NY 11212","-73.9232","40.6605"
"283202","225 EAST 94 STREET BROOKLYN NY 11212","-73.9232","40.6605"
"345955","1116 NOSTRAND AVENUE BROOKLYN NY 11225","-73.951","40.6605"
"365004","902 RUTLAND ROAD BROOKLYN NY 11203","-73.9295","40.6605"
"337177","580 MIDWOOD STREET BROOKLYN NY 11203","-73.9413","40.6605"
"365000","890 RUTLAND ROAD BROOKLYN NY 11203","-73.9299","40.6605"
"337166","568 MIDWOOD STREET BROOKLYN NY 11203","-73.9418","40.6604"
"363852","481 ROGERS AVENUE BROOKLYN NY 11225","-73.9532","40.6604"
"364993","884 RUTLAND ROAD BROOKLYN NY 11203","-73.9301","40.6604"
"183104","639 ALABAMA AVENUE BROOKLYN NY 11207","-73.8949","40.6604"
"397335","1036 WINTHROP STREET BROOKLYN NY 11212","-73.925","40.6604"
"356229","406 PROSPECT AVENUE BROOKLYN NY 11215","-73.9848","40.6603"
"397331","1030 WINTHROP STREET BROOKLYN NY 11212","-73.9252","40.6603"
"132542","693 6 AVENUE BROOKLYN NY 11215","-73.9906","40.6603"
"282602","223 EAST 93 STREET BROOKLYN NY 11212","-73.924","40.6602"
"336967","231 MIDWOOD STREET BROOKLYN NY 11225","-73.953","40.6602"
"362293","114 RIVERDALE AVENUE BROOKLYN NY 11212","-73.9126","40.6602"
"134132","1651 8 AVENUE BROOKLYN NY 11215","-73.9836","40.6602"
"146637","176A 26 STREET BROOKLYN NY 11232","-73.9995","40.6601"
"386959","797 VERMONT STREET BROOKLYN NY 11207","-73.8893","40.6601"
"311865","395 HERZL STREET BROOKLYN NY 11212","-73.9129","40.6601"
"221298","1097 CLARKSON AVENUE BROOKLYN NY 11212","-73.922","40.6601"
"353239","714 PENNSYLVANIA AVENUE BROOKLYN NY 11207","-73.892","40.66"
"397324","1012 WINTHROP STREET BROOKLYN NY 11212","-73.9257","40.66"
"397322","1010 WINTHROP STREET BROOKLYN NY 11212","-73.9258","40.6599"
"281971","219 EAST 92 STREET BROOKLYN NY 11212","-73.9249","40.6599"
"345968","1130 NOSTRAND AVENUE BROOKLYN NY 11225","-73.9509","40.6599"
"268639","54 EAST 52 STREET BROOKLYN NY 11203","-73.9296","40.6598"
"283218","250 EAST 94 STREET BROOKLYN NY 11212","-73.9231","40.6598"
"268660","58 EAST 52 STREET BROOKLYN NY 11203","-73.9296","40.6598"
"353241","731 PENNSYLVANIA AVENUE BROOKLYN NY 11207","-73.8911","40.6597"
"284417","311 EAST 96 STREET BROOKLYN NY 11212","-73.9195","40.6597"
"283824","285 EAST 95 STREET BROOKLYN NY 11212","-73.9209","40.6596"
"281981","233 EAST 92 STREET BROOKLYN NY 11212","-73.9247","40.6596"
"309568","530 HEGEMAN AVENUE BROOKLYN NY 11207","-73.8918","40.6596"
"146108","275 23 STREET BROOKLYN NY 11215","-73.993","40.6596"
"808984","234 NEWPORT STREET BROOKLYN NY 11212","-73.9066","40.6596"
"353248","741 PENNSYLVANIA AVENUE BROOKLYN NY 11207","-73.8911","40.6596"
"807422","570 7 AVENUE BROOKLYN NY 11215","-73.9885","40.6595"
"323963","369 LEGION STREET BROOKLYN NY 11212","-73.9156","40.6595"
"284993","342 EAST 98 STREET BROOKLYN NY 11212","-73.9172","40.6595"
"356277","465 PROSPECT AVENUE BROOKLYN NY 11215","-73.9824","40.6595"
"311874","423 HERZL STREET BROOKLYN NY 11212","-73.9127","40.6595"
"347227","147 OCEAN AVENUE BROOKLYN NY 11225","-73.9622","40.6594"
"284420","317 EAST 96 STREET BROOKLYN NY 11212","-73.9196","40.6594"
"146112","283 23 STREET BROOKLYN NY 11215","-73.9928","40.6594"
"378220","2224 STRAUSS STREET BROOKLYN NY 11212","-73.9142","40.6594"
"281989","242 EAST 92 STREET BROOKLYN NY 11212","-73.9251","40.6594"
"364811","394 RUTLAND ROAD BROOKLYN NY 11225","-73.9478","40.6593"
"364797","370 RUTLAND ROAD BROOKLYN NY 11225","-73.9485","40.6593"
"363157","351 ROCKAWAY PARKWAY BROOKLYN NY 11212","-73.9175","40.6593"
"356271","460 PROSPECT AVENUE BROOKLYN NY 11215","-73.9826","40.6592"
"283224","289 EAST 94 STREET BROOKLYN NY 11212","-73.9217","40.6592"
"132593","727 6 AVENUE BROOKLYN NY 11215","-73.9918","40.6592"
"323973","385 LEGION STREET BROOKLYN NY 11212","-73.9155","40.6592"
"353250","744 PENNSYLVANIA AVENUE BROOKLYN NY 11207","-73.8914","40.6591"
"145635","355 21 STREET BROOKLYN NY 11215","-73.9893","40.6591"
"283833","302 EAST 95 STREET BROOKLYN NY 11212","-73.9211","40.6591"
"145622","340 21 STREET BROOKLYN NY 11215","-73.9901","40.659"
"184275","459 AMBOY STREET BROOKLYN NY 11212","-73.9119","40.659"
"369349","742 SHEFFIELD AVENUE BROOKLYN NY 11207","-73.8923","40.6589"
"875672","9427 KINGS HIGHWAY BROOKLYN NY 11212","-73.9209","40.6589"
"146945","130 29 STREET BROOKLYN NY 11232","-74.0019","40.6589"
"129619","793 4 AVENUE BROOKLYN NY 11232","-73.9992","40.6588"
"268847","98 EAST 52 STREET BROOKLYN NY 11203","-73.9295","40.6588"
"323980","401 LEGION STREET BROOKLYN NY 11212","-73.9154","40.6588"
"344496","41 NEWPORT STREET BROOKLYN NY 11212","-73.914","40.6588"
"267190","138 EAST 51 STREET BROOKLYN NY 11203","-73.9304","40.6588"
"267196","139 EAST 51 STREET BROOKLYN NY 11203","-73.9298","40.6588"
"344524","2253 STRAUSS STREET BROOKLYN NY 11212","-73.9135","40.6588"
"292826","599 FLATBUSH AVENUE BROOKLYN NY 11225","-73.9605","40.6588"
"284426","351 EAST 96 STREET BROOKLYN NY 11212","-73.9185","40.6588"
"284431","359 EAST 96 STREET BROOKLYN NY 11212","-73.9184","40.6587"
"145795","326 22 STREET BROOKLYN NY 11215","-73.9909","40.6586"
"324041","1114 LENOX ROAD BROOKLYN NY 11212","-73.9191","40.6586"
"344534","86 NEWPORT STREET BROOKLYN NY 11212","-73.9122","40.6586"
"292834","608 FLATBUSH AVENUE BROOKLYN NY 11225","-73.9608","40.6586"
"366180","760 SACKMAN STREET BROOKLYN NY 11212","-73.9024","40.6586"
"292836","610 FLATBUSH AVENUE BROOKLYN NY 11225","-73.9608","40.6586"
"145820","349 22 STREET BROOKLYN NY 11215","-73.9899","40.6585"
"221269","1011 CLARKSON AVENUE BROOKLYN NY 11212","-73.9246","40.6585"
"356555","259 PROSPECT PARK WEST BROOKLYN NY 11215","-73.9816","40.6585"
"134173","1902 8 AVENUE BROOKLYN NY 11215","-73.986","40.6585"
"292838","612 FLATBUSH AVENUE BROOKLYN NY 11225","-73.9608","40.6585"
"292837","611 FLATBUSH AVENUE BROOKLYN NY 11225","-73.9602","40.6585"
"363174","380 ROCKAWAY PARKWAY BROOKLYN NY 11212","-73.9177","40.6585"
"213519","513 BRISTOL STREET BROOKLYN NY 11212","-73.9095","40.6584"
"396069","1161 WILLMOHR STREET BROOKLYN NY 11212","-73.9161","40.6584"
"283237","326 EAST 94 STREET BROOKLYN NY 11212","-73.9213","40.6584"
"219559","532 CHESTER STREET BROOKLYN NY 11212","-73.9091","40.6584"
"221274","1026 CLARKSON AVENUE BROOKLYN NY 11212","-73.9238","40.6584"
"283235","322 EAST 94 STREET BROOKLYN NY 11212","-73.9215","40.6584"
"397540","930 WINTHROP STREET BROOKLYN NY 11203","-73.9278","40.6583"
"808175","280 EAST 91 STREET BROOKLYN NY 11212","-73.9248","40.6583"
"356567","273 PROSPECT PARK WEST BROOKLYN NY 11215","-73.982","40.6582"
"282634","310 EAST 93 STREET BROOKLYN NY 11212","-73.9226","40.6582"
"284448","381 EAST 96 STREET BROOKLYN NY 11212","-73.9179","40.6582"
"282640","323 EAST 93 STREET BROOKLYN NY 11212","-73.9219","40.6582"
"292843","621 FLATBUSH AVENUE BROOKLYN NY 11225","-73.9602","40.6582"
"282643","327 EAST 93 STREET BROOKLYN NY 11212","-73.9217","40.6581"
"327112","1787 LINDEN BOULEVARD BROOKLYN NY 11207","-73.8965","40.6581"
"327111","1785 LINDEN BOULEVARD BROOKLYN NY 11207","-73.8966","40.6581"
"396072","1164 WILLMOHR STREET BROOKLYN NY 11212","-73.9156","40.6581"
"309250","245 HAWTHORNE STREET BROOKLYN NY 11225","-73.952","40.658"
"356569","275 PROSPECT PARK WEST BROOKLYN NY 11215","-73.9822","40.658"
"282639","322 EAST 93 STREET BROOKLYN NY 11212","-73.9224","40.658"
"309244","235 HAWTHORNE STREET BROOKLYN NY 11225","-73.9525","40.658"
"363192","404 ROCKAWAY PARKWAY BROOKLYN NY 11212","-73.9172","40.658"
"282024","306 EAST 92 STREET BROOKLYN NY 11212","-73.9235","40.6579"
"378247","2280 STRAUSS STREET BROOKLYN NY 11212","-73.9138","40.6579"
"309217","175 HAWTHORNE STREET BROOKLYN NY 11225","-73.9547","40.6579"
"291720","86 FENIMORE STREET BROOKLYN NY 11225","-73.9593","40.6579"
"284466","409 EAST 96 STREET BROOKLYN NY 11212","-73.9174","40.6578"
"362762","890 ROCKAWAY AVENUE BROOKLYN NY 11212","-73.908","40.6578"
"282032","318 EAST 92 STREET BROOKLYN NY 11212","-73.9233","40.6577"
"329146","73 LOTT AVENUE BROOKLYN NY 11212","-73.9112","40.6576"
"292856","647 FLATBUSH AVENUE BROOKLYN NY 11225","-73.96","40.6576"
"309274","322 HAWTHORNE STREET BROOKLYN NY 11225","-73.9497","40.6576"
"363202","435 ROCKAWAY PARKWAY BROOKLYN NY 11212","-73.9157","40.6576"
"309386","67 HAWTHORNE STREET BROOKLYN NY 11225","-73.9581","40.6576"
"378257","2296 STRAUSS STREET BROOKLYN NY 11212","-73.9137","40.6576"
"396058","1119 WILLMOHR STREET BROOKLYN NY 11212","-73.9173","40.6576"
"285036","444 EAST 98 STREET BROOKLYN NY 11212","-73.9151","40.6575"
"309254","260 HAWTHORNE STREET BROOKLYN NY 11225","-73.9516","40.6575"
"349075","580 OSBORN STREET BROOKLYN NY 11212","-73.906","40.6575"
"284467","410 EAST 96 STREET BROOKLYN NY 11212","-73.9179","40.6575"
"309231","218 HAWTHORNE STREET BROOKLYN NY 11225","-73.9529","40.6574"
"349077","584 OSBORN STREET BROOKLYN NY 11212","-73.906","40.6574"
"363904","581 ROGERS AVENUE BROOKLYN NY 11225","-73.953","40.6574"
"309216","170 HAWTHORNE STREET BROOKLYN NY 11225","-73.9546","40.6573"
"363199","430 ROCKAWAY PARKWAY BROOKLYN NY 11212","-73.9164","40.6573"
"283858","400 EAST 95 STREET BROOKLYN NY 11212","-73.9191","40.6573"
"329137","50 LOTT AVENUE BROOKLYN NY 11212","-73.912","40.6571"
"268318","175 EAST 52 STREET BROOKLYN NY 11203","-73.9287","40.657"
"378270","2315 STRAUSS STREET BROOKLYN NY 11212","-73.913","40.657"
"313204","723 HINSDALE STREET BROOKLYN NY 11207","-73.8966","40.657"
"283869","416 EAST 95 STREET BROOKLYN NY 11212","-73.9187","40.6569"
"378272","2323 STRAUSS STREET BROOKLYN NY 11212","-73.913","40.6569"
"221452","835 CLARKSON AVENUE BROOKLYN NY 11203","-73.9306","40.6568"
"184302","538 AMBOY STREET BROOKLYN NY 11212","-73.9116","40.6568"
"396050","1092 WILLMOHR STREET BROOKLYN NY 11212","-73.9176","40.6568"
"397430","240 WINTHROP STREET BROOKLYN NY 11225","-73.9521","40.6567"
"371299","739 SNEDIKER AVENUE BROOKLYN NY 11207","-73.8975","40.6566"
"283874","445 EAST 95 STREET BROOKLYN NY 11212","-73.9174","40.6565"
"147130","203 31 STREET BROOKLYN NY 11232","-73.9999","40.6565"
"205824","1983 BEDFORD AVENUE BROOKLYN NY 11225","-73.9561","40.6564"
"219609","612 CHESTER STREET BROOKLYN NY 11212","-73.9086","40.6564"
"397504","44 WINTHROP STREET BROOKLYN NY 11225","-73.9586","40.6563"
"284495","473 EAST 96 STREET BROOKLYN NY 11212","-73.9158","40.6563"
"389090","648 WATKINS STREET BROOKLYN NY 11212","-73.9047","40.6562"
"271127","81 EAST 55 STREET BROOKLYN NY 11203","-73.9257","40.6562"
"220682","9615 CHURCH AVENUE BROOKLYN NY 11212","-73.9152","40.6561"
"292877","699 FLATBUSH AVENUE BROOKLYN NY 11225","-73.9596","40.6561"
"283889","469 EAST 95 STREET BROOKLYN NY 11212","-73.917","40.6561"
"267565","243 EAST 51 STREET BROOKLYN NY 11203","-73.9296","40.6561"
"269739","121 EAST 54 STREET BROOKLYN NY 11203","-73.9266","40.6561"
"292878","701 FLATBUSH AVENUE BROOKLYN NY 11225","-73.9596","40.6561"
"220678","9609 CHURCH AVENUE BROOKLYN NY 11212","-73.9154","40.656"
"220677","9605 CHURCH AVENUE BROOKLYN NY 11212","-73.9154","40.656"
"352215","289 PARKSIDE AVENUE BROOKLYN NY 11226","-73.9583","40.656"
"268490","212 EAST 52 STREET BROOKLYN NY 11203","-73.9292","40.6559"
"267571","253 EAST 51 STREET BROOKLYN NY 11203","-73.9295","40.6559"
"352269","590 PARKSIDE AVENUE BROOKLYN NY 11226","-73.9538","40.6558"
"283892","476 EAST 95 STREET BROOKLYN NY 11212","-73.9174","40.6557"
"129708","883 4 AVENUE BROOKLYN NY 11232","-74.0024","40.6557"
"389106","672 WATKINS STREET BROOKLYN NY 11212","-73.9046","40.6557"
"221400","305 CLARKSON AVENUE BROOKLYN NY 11226","-73.9496","40.6557"
"324311","823 LENOX ROAD BROOKLYN NY 11203","-73.9292","40.6557"
"220667","9521 CHURCH AVENUE BROOKLYN NY 11212","-73.916","40.6557"
"265256","259 EAST 46 STREET BROOKLYN NY 11203","-73.9344","40.6556"
"221397","287 CLARKSON AVENUE BROOKLYN NY 11226","-73.9504","40.6556"
"809027","1289 NOSTRAND AVENUE BROOKLYN NY 11226","-73.9499","40.6556"
"283907","499 EAST 95 STREET BROOKLYN NY 11212","-73.9164","40.6556"
"283268","464 EAST 94 STREET BROOKLYN NY 11212","-73.9184","40.6556"
"265259","263 EAST 46 STREET BROOKLYN NY 11203","-73.9344","40.6556"
